Date,company_code_x,Open_x,High_x,Low_x,Close_x,Volume_x,Ex-Dividend_x,Split Ratio_x,Adj. Open_x,Adj. High_x,Adj. Low_x,Adj. Close_x,Adj. Volume_x,Precipitation,Max Temp,Mean Temp,Min Temp,company_code_y,Open_y,High_y,Low_y,Close_y,Volume_y,Ex-Dividend_y,Split Ratio_y,Adj. Open_y,Adj. High_y,Adj. Low_y,Adj. Close_y,Adj. Volume_y,Open,High,Low,Close,Volume,Adj Close,company_code
2014-03-04,CVX,115.89,116.27,115.26,115.32,5611500.0,0.0,1.0,102.47062889322493,102.80662715864409,101.91357913739843,101.96663149509621,5611500.0,0,-1.0,-6.0,-11.0,FSLR,56.63,58.05,56.25,57.71,3985200.0,0.0,1.0,56.63,58.05,56.25,57.71,3985200.0,189.5,195.5,189.5,194.8,2752500.0,186.19,VWS
2014-03-05,CVX,115.08,115.26,114.01,114.43,6703700.0,0.0,1.0,101.75442206430515,101.91357913739843,100.80832168536176,101.17968818924612,6703700.0,0,-2.0,-4.0,-7.0,FSLR,57.5,59.1,57.37,58.15,3489100.0,0.0,1.0,57.5,59.1,57.37,58.15,3489100.0,195.5,197.3,195.0,197.0,2110400.0,188.3,VWS
2014-03-06,CVX,114.71,115.15,114.35,114.85,5179600.0,0.0,1.0,101.4272658585023,101.81631648161921,101.10895171231572,101.5510546931304,5179600.0,0,-4.0,-8.0,-12.0,FSLR,58.39,59.44,57.53,58.24,3096500.0,0.0,1.0,58.39,59.44,57.53,58.24,3096500.0,198.0,206.4,198.0,204.0,4762500.0,194.99,VWS
2014-03-07,CVX,115.07,115.95,114.64,115.08,5055600.0,0.0,1.0,101.74558000468886,102.52368125092268,101.36537144118824,101.75442206430515,5055600.0,0,1.0,-4.0,-9.0,FSLR,58.63,58.7,55.72,56.11,4286700.0,0.0,1.0,58.63,58.7,55.72,56.11,4286700.0,204.0,208.5,203.6,203.9,3460400.0,194.89,VWS
2014-03-10,CVX,115.45,115.94,114.12,115.84,6203000.0,0.0,1.0,102.081578270108,102.5148391913064,100.905584341141,102.42641859514343,6203000.0,0.76,7.0,2.0,-2.0,FSLR,55.94,56.36,54.43,54.84,2844200.0,0.0,1.0,55.94,56.36,54.43,54.84,2844200.0,202.0,207.9,200.2,205.0,2555600.0,195.94,VWS
2014-03-11,CVX,115.9,116.23,114.24,114.51,6274300.0,0.0,1.0,102.47947095284124,102.77125892017892,101.0116890565365,101.25042466617643,6274300.0,0,16.0,8.0,1.0,FSLR,55.07,55.71,53.09,53.48,3069400.0,0.0,1.0,55.07,55.71,53.09,53.48,3069400.0,206.5,207.8,204.7,204.7,2301700.0,195.66,VWS
2014-03-12,CVX,114.14,116.36,114.13,115.65,6812900.0,0.0,1.0,100.92326846037358,102.88620569519071,100.91442640075728,102.25841946243388,6812900.0,0.76,8.0,6.0,3.0,FSLR,53.11,54.49,52.79,53.7,2200100.0,0.0,1.0,53.11,54.49,52.79,53.7,2200100.0,204.0,204.0,198.1,200.8,2809500.0,191.93,VWS
2014-03-13,CVX,115.6,115.75,114.12,114.45,5405100.0,0.0,1.0,102.2142091643524,102.34684005859684,100.905584341141,101.19737230847868,5405100.0,0.25,3.0,-6.0,-8.0,FSLR,53.97,54.46,52.42,53.03,2940700.0,0.0,1.0,53.97,54.46,52.42,53.03,2940700.0,202.9,205.0,196.0,197.0,1926100.0,188.3,VWS
2014-03-14,CVX,114.36,114.9,113.68,114.1,6280000.0,0.0,1.0,101.11779377193204,101.59526499121188,100.51653371802408,100.8879002219084,6280000.0,0,4.0,-2.0,-9.0,FSLR,52.68,54.339,52.68,54.03,2526700.0,0.0,1.0,52.68,54.339,52.68,54.03,2526700.0,193.5,193.5,186.8,188.3,3814500.0,179.98,VWS
2014-03-17,CVX,114.26,115.29,114.13,115.07,5894500.0,0.0,1.0,101.0293731757691,101.94010531624731,100.91442640075728,101.74558000468886,5894500.0,0,-3.0,-6.0,-9.0,FSLR,55.38,56.99,54.7501,56.52,4576400.0,0.0,1.0,55.38,56.99,54.7501,56.52,4576400.0,188.7,197.8,188.6,197.8,3374800.0,189.06,VWS
2014-03-18,CVX,115.62,116.555,115.2,116.24,6329600.0,0.0,1.0,102.231893283585,103.05862585770844,101.86052677970068,102.78010097979521,6329600.0,0,1.0,-3.0,-7.0,FSLR,56.55,58.2,56.13,57.56,4396600.0,0.0,1.0,56.55,58.2,56.13,57.56,4396600.0,197.2,197.8,192.7,196.7,1956900.0,188.01,VWS
2014-03-19,CVX,115.88,116.74,114.66,115.2,5569600.0,0.0,1.0,102.46178683360864,103.22220396060986,101.38305556042084,101.86052677970068,5569600.0,T,5.0,1.0,-3.0,FSLR,57.1,70.99,56.96,69.4,30879300.0,0.0,1.0,57.1,70.99,56.96,69.4,30879300.0,197.0,199.8,195.9,196.0,1904600.0,187.34,VWS
2014-03-20,CVX,114.85,116.08,114.3207,115.51,5280600.0,0.0,1.0,101.5510546931304,102.63862802593452,101.08304447764,102.1346306278058,5280600.0,7.37,11.0,7.0,3.0,FSLR,70.17,73.74,68.53,70.48,21779000.0,0.0,1.0,70.17,73.74,68.53,70.48,21779000.0,195.0,202.9,194.9,201.5,3195400.0,192.6,VWS
2014-03-21,CVX,116.29,118.0,115.58,115.63,14893600.0,0.0,1.0,102.82431127787669,104.33630347226284,102.19652504511984,102.2407353432013,14893600.0,0,7.0,4.0,1.0,FSLR,70.0,73.97,69.55,73.37,11885000.0,0.0,1.0,70.0,73.97,69.55,73.37,11885000.0,203.0,204.4,198.8,201.4,5657200.0,192.5,VWS
2014-03-24,CVX,116.0,116.69,115.654,115.85,5386900.0,0.0,1.0,102.56789154900416,103.1779936625284,102.26195628628041,102.43526065475972,5386900.0,0,1.0,-4.0,-8.0,FSLR,72.86,74.84,71.0203,73.87,8154900.0,0.0,1.0,72.86,74.84,71.0203,73.87,8154900.0,200.5,203.9,193.8,194.4,2543700.0,185.81,VWS
2014-03-25,CVX,116.23,117.19,116.21,117.09,5573000.0,0.0,1.0,102.77125892017892,103.62009664334309,102.75357480094631,103.53167604718014,5573000.0,0,4.0,-1.0,-6.0,FSLR,74.0,74.2,70.46,72.08,6868400.0,0.0,1.0,74.0,74.2,70.46,72.08,6868400.0,196.5,199.1,194.6,195.0,2067400.0,186.38,VWS
2014-03-26,CVX,117.8,118.28,117.36,117.71,5971600.0,0.0,1.0,104.15946227993696,104.58388114151907,103.77041165682009,104.07988374339031,5971600.0,T,2.0,-1.0,-4.0,FSLR,71.98,72.5,68.37,68.49,6226700.0,0.0,1.0,71.98,72.5,68.37,68.49,6226700.0,197.8,200.5,196.8,200.5,1833300.0,191.64,VWS
2014-03-27,CVX,117.75,117.99,116.83,117.67,5224600.0,0.0,1.0,104.11525198185551,104.32746141264656,103.30178249715652,104.04451550492516,5224600.0,0,8.0,1.0,-6.0,FSLR,68.58,70.5,67.18,69.75,5715100.0,0.0,1.0,68.58,70.5,67.18,69.75,5715100.0,199.0,209.1,198.1,208.0,4868600.0,198.81,VWS
2014-03-28,CVX,118.13,118.55,117.7,118.5,5875100.0,0.0,1.0,104.45125024727464,104.822616751159,104.07104168377407,104.77840645307751,5875100.0,0.51,16.0,9.0,2.0,FSLR,70.31,71.15,68.38,68.64,3744600.0,0.0,1.0,70.31,71.15,68.38,68.64,3744600.0,209.0,212.9,208.5,212.5,2851600.0,203.11,VWS
2014-03-31,CVX,118.79,119.62,118.485,118.91,5482700.0,0.0,1.0,105.03482618195005,105.7687171301024,104.76514336365308,105.14093089734556,5482700.0,11.18,6.0,3.0,1.0,FSLR,69.55,70.49,68.94,69.79,2961200.0,0.0,1.0,69.55,70.49,68.94,69.79,2961200.0,216.0,222.8,216.0,217.8,3709600.0,208.18,VWS
2014-04-01,CVX,119.15,119.6099,118.84,119.0,5391400.0,0.0,1.0,105.35314032813659,105.75978664988993,105.0790364800315,105.22050943389222,5391400.0,0,8.0,5.0,1.0,FSLR,70.04,71.62,69.91,70.89,3779800.0,0.0,1.0,70.04,71.62,69.91,70.89,3779800.0,226.0,229.5,222.2,229.5,3231700.0,219.36,VWS
2014-04-02,CVX,118.52,119.54,118.52,119.35,4505600.0,0.0,1.0,104.79609057231009,105.69798065317205,104.79609057231009,105.52998152046246,4505600.0,0,8.0,6.0,3.0,FSLR,71.06,72.79,70.31,71.93,3804000.0,0.0,1.0,71.06,72.79,70.31,71.93,3804000.0,230.9,233.9,229.3,232.0,2739600.0,221.75,VWS
2014-04-03,CVX,119.78,119.79,118.885,119.04,4446400.0,0.0,1.0,105.91019008396307,105.9190321435794,105.11882574830484,105.25587767235737,4446400.0,0,12.0,7.0,1.0,FSLR,71.9,72.1,67.641,68.46,4677500.0,0.0,1.0,71.9,72.1,67.641,68.46,4677500.0,230.5,236.0,225.6,232.9,3068200.0,222.61,VWS
2014-04-04,CVX,119.75,119.75,118.59,118.8,5301300.0,0.0,1.0,105.88366390511422,105.88366390511422,104.85798498962416,105.04366824156631,5301300.0,6.6,7.0,5.0,3.0,FSLR,69.68,72.96,68.66,69.72,6891300.0,0.0,1.0,69.68,72.96,68.66,69.72,6891300.0,235.0,236.5,231.6,235.6,2141800.0,225.19,VWS
2014-04-07,CVX,118.32,118.82,117.34,117.34,5241300.0,0.0,1.0,104.61924937998423,105.0613523607989,103.75272753758749,103.75272753758749,5241300.0,1.02,15.0,9.0,3.0,FSLR,69.12,71.21,67.05,68.0,5185700.0,0.0,1.0,69.12,71.21,67.05,68.0,5185700.0,231.0,233.5,228.5,230.3,2036300.0,220.13,VWS
2014-04-08,CVX,117.66,118.31,117.178,117.8,4706100.0,0.0,1.0,104.03567344530887,104.61040732036794,103.60948617180351,104.15946227993696,4706100.0,17.02,18.0,12.0,6.0,FSLR,68.71,74.0,68.4611,72.77,6764700.0,0.0,1.0,68.71,74.0,68.4611,72.77,6764700.0,230.7,233.6,221.0,224.6,3380600.0,214.68,VWS
2014-04-09,CVX,117.83,119.25,117.59,119.1,5376500.0,0.0,1.0,104.18598845878586,105.44156092429957,103.97377902799481,105.30893003005512,5376500.0,0,15.0,10.0,5.0,FSLR,73.26,74.18,71.31,73.34,5429700.0,0.0,1.0,73.26,74.18,71.31,73.34,5429700.0,226.9,233.0,226.8,232.6,2316800.0,222.32,VWS
2014-04-10,CVX,117.1999,118.06,116.55,116.69,8769200.0,0.0,1.0,103.6288502823632,104.38935582996059,103.05420482790028,103.1779936625284,8769200.0,0,16.0,8.0,1.0,FSLR,73.18,73.7799,69.3,69.63,4773600.0,0.0,1.0,73.18,73.7799,69.3,69.63,4773600.0,236.0,239.2,231.2,231.4,2706200.0,221.18,VWS
2014-04-11,CVX,116.5,117.73,116.5,117.03,7028800.0,0.0,1.0,103.00999452981884,104.09756786262292,103.00999452981884,103.4786236894824,7028800.0,T,21.0,15.0,9.0,FSLR,68.7,70.53,66.95,67.59,4977600.0,0.0,1.0,68.7,70.53,66.95,67.59,4977600.0,228.0,228.9,223.6,228.1,3236000.0,218.02,VWS
2014-04-14,CVX,117.84,118.83,117.34,118.7,6817700.0,0.0,1.0,104.19483051840216,105.0701944204152,103.75272753758749,104.9552476454034,6817700.0,0,24.0,19.0,14.0,FSLR,68.48,69.28,66.77,68.3,3594500.0,0.0,1.0,68.48,69.28,66.77,68.3,3594500.0,225.9,227.0,216.0,218.3,3974000.0,208.66,VWS
2014-04-15,CVX,118.71,120.31,118.34,120.3,7681900.0,0.0,1.0,104.96408970501969,106.37881924362664,104.63693349921681,106.36997718401035,7681900.0,15.75,20.0,13.0,5.0,FSLR,68.24,68.6,63.31,66.39,5159000.0,0.0,1.0,68.24,68.6,63.31,66.39,5159000.0,220.0,226.1,214.0,216.0,3463600.0,206.46,VWS
2014-04-16,CVX,120.9,122.115,120.9,121.83,7277000.0,0.0,1.0,106.90050076098795,107.9748110043676,106.90050076098795,107.72281230530324,7277000.0,9.14,7.0,3.0,-1.0,FSLR,67.05,67.95,65.34,67.59,2722800.0,0.0,1.0,67.05,67.95,65.34,67.59,2722800.0,221.0,222.6,217.0,220.9,2218700.0,211.14,VWS
2014-04-17,CVX,121.72,123.85,121.72,123.68,8604900.0,0.0,1.0,107.62554964952402,109.50890834779452,107.62554964952402,109.35859333431758,8604900.0,0,4.0,2.0,0.0,FSLR,67.86,68.9499,66.7,67.32,2534600.0,0.0,1.0,67.86,68.9499,66.7,67.32,2534600.0,220.9,220.9,220.9,220.9,0.0,211.14,VWS
2014-04-21,CVX,123.05,124.4,123.05,124.24,6351100.0,0.0,1.0,108.80154357849104,109.99522162669064,108.80154357849104,109.85374867282995,6351100.0,0,21.0,12.0,2.0,FSLR,67.42,69.23,66.5,69.21,2406300.0,0.0,1.0,67.42,69.23,66.5,69.21,2406300.0,220.9,220.9,220.9,220.9,0.0,211.14,VWS
2014-04-22,CVX,123.87,124.3494,123.61,124.0,5849200.0,0.0,1.0,109.52659246702713,109.95048080503223,109.29669891700348,109.64153924203892,5849200.0,1.27,23.0,16.0,8.0,FSLR,70.04,72.2,69.2,71.12,3453700.0,0.0,1.0,70.04,72.2,69.2,71.12,3453700.0,225.0,237.0,225.0,237.0,3202000.0,226.53,VWS
2014-04-23,CVX,124.19,124.96,124.19,124.69,5596300.0,0.0,1.0,109.8095383747485,110.4903769652031,109.8095383747485,110.25164135556317,5596300.0,5.84,14.0,11.0,8.0,FSLR,71.18,72.41,69.9,70.04,2937600.0,0.0,1.0,71.18,72.41,69.9,70.04,2937600.0,238.0,238.5,232.1,233.0,1829900.0,222.71,VWS
2014-04-24,CVX,124.84,124.92,124.14,124.3,5185300.0,0.0,1.0,110.38427224980758,110.45500872673792,109.76532807666705,109.90680103052773,5185300.0,0,15.0,11.0,6.0,FSLR,70.84,71.46,68.77,70.62,2553200.0,0.0,1.0,70.84,71.46,68.77,70.62,2553200.0,235.0,236.2,228.2,229.7,1848300.0,219.55,VWS
2014-04-25,CVX,124.23,124.7,123.5801,123.99,5776300.0,0.0,1.0,109.84490661321371,110.26048341517946,109.27026115875076,109.63269718242263,5776300.0,0,14.0,10.0,6.0,FSLR,69.69,71.3298,68.2,68.63,2649600.0,0.0,1.0,69.69,71.3298,68.2,68.63,2649600.0,228.8,231.7,226.3,226.9,1788700.0,216.88,VWS
2014-04-28,CVX,124.26,126.06,124.25,125.73,7687800.0,0.0,1.0,109.87143279206256,111.46300352299538,109.86259073244626,111.17121555565771,7687800.0,T,12.0,9.0,6.0,FSLR,68.61,69.0,64.09,65.92,3863300.0,0.0,1.0,68.61,69.0,64.09,65.92,3863300.0,230.8,232.2,227.8,230.0,1713500.0,219.84,VWS
2014-04-29,CVX,125.92,127.27,125.76,125.97,6666800.0,0.0,1.0,111.33921468836729,112.53289273656686,111.19774173450656,111.38342498644873,6666800.0,T,7.0,6.0,6.0,FSLR,66.48,66.83,64.6,66.28,2448800.0,0.0,1.0,66.48,66.83,64.6,66.28,2448800.0,231.6,232.5,230.0,231.8,1281400.0,221.56,VWS
2014-04-30,CVX,125.76,125.98,125.31,125.52,6123500.0,0.0,1.0,111.19774173450656,111.39226704606504,110.79984905177336,110.98553230371552,6123500.0,8.89,7.0,6.0,5.0,FSLR,66.1,67.5,65.7116,67.49,2360900.0,0.0,1.0,66.1,67.5,65.7116,67.49,2360900.0,232.5,239.7,232.5,238.8,2623000.0,228.25,VWS
2014-05-01,CVX,125.66,125.76,124.28,124.94,6379600.0,0.0,1.0,111.10932113834365,111.19774173450656,109.88911691129515,110.47269284597051,6379600.0,15.75,16.0,11.0,7.0,FSLR,66.96,70.0,66.95,67.27,2726800.0,0.0,1.0,66.96,70.0,66.95,67.27,2726800.0,240.0,243.0,239.1,239.4,1292800.0,228.82,VWS
2014-05-02,CVX,123.9,125.8,123.58,124.72,5406100.0,0.0,1.0,109.55311864587601,111.23310997297176,109.2701727381546,110.27816753441203,5406100.0,0.25,21.0,16.0,10.0,FSLR,67.72,68.87,67.05,68.03,2213100.0,0.0,1.0,67.72,68.87,67.05,68.03,2213100.0,238.0,244.9,237.9,242.4,1896800.0,231.69,VWS
2014-05-05,CVX,124.82,125.85,124.34,125.36,4224400.0,0.0,1.0,110.36658813057501,111.2773202710532,109.9421692689929,110.84405934985485,4224400.0,0,19.0,14.0,10.0,FSLR,67.19,68.9,66.71,68.42,2160700.0,0.0,1.0,67.19,68.9,66.71,68.42,2160700.0,244.0,248.1,242.4,247.9,2141800.0,236.95,VWS
2014-05-06,CVX,125.0,125.69,124.52,124.97,5600000.0,0.0,1.0,110.5257452036683,111.13584731719251,110.10132634208618,110.49921902481941,5600000.0,0,18.0,13.0,8.0,FSLR,68.6,69.39,66.65,67.45,3686300.0,0.0,1.0,68.6,69.39,66.65,67.45,3686300.0,250.0,253.8,248.1,249.5,1992200.0,238.48,VWS
2014-05-07,CVX,125.95,126.78,125.64,126.23,5436000.0,0.0,1.0,111.36574086721615,112.09963181536853,111.09163701911105,111.61331853647238,5436000.0,0,21.0,14.0,8.0,FSLR,67.8,69.29,61.81,63.57,8460800.0,0.0,1.0,67.8,69.29,61.81,63.57,8460800.0,250.0,250.4,238.4,240.1,2822700.0,229.49,VWS
2014-05-08,CVX,125.7,126.13,124.87,125.09,5009800.0,0.0,1.0,111.1446893768088,111.52489794030943,110.41079842865645,110.60532374021491,5009800.0,0,17.0,13.0,9.0,FSLR,64.11,66.92,62.59,63.43,4471300.0,0.0,1.0,64.11,66.92,62.59,63.43,4471300.0,243.4,246.6,239.3,246.2,2266500.0,235.32,VWS
2014-05-09,CVX,125.39,126.07,124.635,125.03,4826100.0,0.0,1.0,110.87058552870373,111.47184558261164,110.20301002767357,110.55227138251715,4826100.0,T,15.0,13.0,10.0,FSLR,63.38,64.69,62.38,63.21,2812200.0,0.0,1.0,63.38,64.69,62.38,63.21,2812200.0,263.0,267.0,258.9,264.8,5775900.0,253.1,VWS
2014-05-12,CVX,125.57,125.57,124.63,125.24,4914700.0,0.0,1.0,111.02974260179701,111.02974260179701,110.19858899786541,110.7379546344593,4914700.0,0,29.0,21.0,11.0,FSLR,63.55,65.29,62.81,63.83,3370000.0,0.0,1.0,63.55,65.29,62.81,63.83,3370000.0,267.0,275.4,266.0,273.5,3654500.0,261.42,VWS
2014-05-13,CVX,125.57,125.99,124.97,125.85,4415200.0,0.0,1.0,111.02974260179701,111.4011091056813,110.49921902481941,111.2773202710532,4415200.0,0,11.0,9.0,8.0,FSLR,63.59,64.19,62.7,63.05,3298600.0,0.0,1.0,63.59,64.19,62.7,63.05,3298600.0,275.5,278.8,264.1,265.0,3760400.0,253.29,VWS
2014-05-14,CVX,126.14,126.78,125.76,126.42,4961400.0,0.0,1.0,111.53373999992573,112.09963181536853,111.19774173450656,111.78131766918196,4961400.0,T,17.0,13.0,8.0,FSLR,62.69,63.49,61.7,61.89,2342000.0,0.0,1.0,62.69,63.49,61.7,61.89,2342000.0,268.0,269.0,260.4,265.5,2481400.0,253.77,VWS
2014-05-15,CVX,125.17,125.5,123.55,123.81,5939500.0,1.07,1.0,111.63255310489541,111.92686278392885,110.18776013509485,110.41964048827272,5939500.0,T,25.0,19.0,14.0,FSLR,61.47,61.5,58.82,60.1,3674200.0,0.0,1.0,61.47,61.5,58.82,60.1,3674200.0,267.0,270.8,262.0,265.0,2496900.0,253.29,VWS
2014-05-16,CVX,123.96,124.35,122.89,123.18,6435100.0,0.0,1.0,110.55341761510613,110.90123814487288,109.59914077702801,109.85777655557254,6435100.0,1.52,23.0,19.0,15.0,FSLR,59.62,60.23,58.57,59.64,2438600.0,0.0,1.0,59.62,60.23,58.57,59.64,2438600.0,265.0,265.0,265.0,265.0,0.0,253.29,VWS
2014-05-19,CVX,122.95,123.42,122.85,122.95,4042300.0,0.0,1.0,109.65265162776134,110.07181995850594,109.56346687653908,109.65265162776134,4042300.0,1.27,20.0,16.0,11.0,FSLR,58.99,60.49,58.84,59.83,2279300.0,0.0,1.0,58.99,60.49,58.84,59.83,2279300.0,269.0,270.0,262.6,264.1,3049100.0,252.43,VWS
2014-05-20,CVX,122.95,123.1,122.24,122.5,4044400.0,0.0,1.0,109.65265162776134,109.78642875459472,109.01943989408329,109.2513202472612,4044400.0,T,21.0,16.0,12.0,FSLR,59.88,59.97,57.8,58.63,3103400.0,0.0,1.0,59.88,59.97,57.8,58.63,3103400.0,265.1,272.5,264.7,272.5,2889200.0,260.46,VWS
2014-05-21,CVX,123.0,124.36,122.94,124.16,4758700.0,0.0,1.0,109.69724400337248,110.91015661999512,109.64373315263913,110.73178711755062,4758700.0,0,18.0,15.0,11.0,FSLR,59.21,60.48,58.69,60.39,2836400.0,0.0,1.0,59.21,60.48,58.69,60.39,2836400.0,271.7,277.5,268.2,277.4,2606000.0,265.14,VWS
2014-05-22,CVX,124.1,124.41,123.56,123.63,3262700.0,0.0,1.0,110.67827626681726,110.95474899560624,110.19667861021708,110.25910793607271,3262700.0,6.35,15.0,13.0,11.0,FSLR,60.66,61.74,60.15,60.631,2161400.0,0.0,1.0,60.66,61.74,60.15,60.631,2161400.0,279.6,282.9,278.6,282.0,2479900.0,269.54,VWS
2014-05-23,CVX,124.1,124.36,123.33,123.37,3808100.0,0.0,1.0,110.67827626681726,110.91015661999512,109.99155368240594,110.02722758289482,3808100.0,0.51,14.0,13.0,11.0,FSLR,60.71,61.3,60.02,60.67,1633800.0,0.0,1.0,60.71,61.3,60.02,60.67,1633800.0,282.0,282.4,274.3,278.1,2394000.0,265.81,VWS
2014-05-27,CVX,123.76,123.99,122.75,122.84,4283300.0,0.0,1.0,110.37504811266159,110.5801730404728,109.47428212531685,109.55454840141688,4283300.0,12.19,23.0,17.0,10.0,FSLR,61.25,62.48,60.97,61.26,2480400.0,0.0,1.0,61.25,62.48,60.97,61.26,2480400.0,283.0,287.7,283.0,287.7,1821000.0,274.99,VWS
2014-05-28,CVX,122.9,123.31,122.52,122.52,4702900.0,0.0,1.0,109.60805925215023,109.97371673216145,109.26915719750565,109.26915719750565,4702900.0,2.03,10.0,8.0,7.0,FSLR,62.16,63.35,61.79,61.87,2519100.0,0.0,1.0,62.16,63.35,61.79,61.87,2519100.0,287.7,294.4,283.7,292.8,13174000.0,279.86,VWS
2014-05-29,CVX,122.89,122.9,121.65,122.32,6255000.0,0.0,1.0,109.59914077702801,109.60805925215023,108.49324986187204,109.09078769506115,6255000.0,0,14.0,11.0,6.0,FSLR,62.02,63.98,62.01,63.41,2733600.0,0.0,1.0,62.02,63.98,62.01,63.41,2733600.0,292.8,292.8,292.8,292.8,0.0,279.86,VWS
2014-05-30,CVX,122.24,122.88,122.01,122.79,5174700.0,0.0,1.0,109.01943989408329,109.59022230190577,108.81431496627216,109.50995602580576,5174700.0,2.79,19.0,14.0,9.0,FSLR,63.61,63.98,61.27,61.78,2448100.0,0.0,1.0,63.61,63.98,61.27,61.78,2448100.0,292.8,292.8,292.8,292.8,0.0,279.86,VWS
2014-06-02,CVX,122.93,123.04,122.01,122.21,3689800.0,0.0,1.0,109.6348146775169,109.73291790386135,108.81431496627216,108.99268446871666,3689800.0,0,28.0,21.0,13.0,FSLR,62.29,62.99,61.12,62.7,2091800.0,0.0,1.0,62.29,62.99,61.12,62.7,2091800.0,292.5,293.3,287.9,289.5,3711400.0,276.71,VWS
2014-06-03,CVX,122.39,122.82,121.72,122.55,3563800.0,0.0,1.0,109.15321702091671,109.53671145117241,108.55567918772762,109.29591262287231,3563800.0,0,22.0,18.0,14.0,FSLR,62.82,63.45,61.7,62.93,2317600.0,0.0,1.0,62.82,63.45,61.7,62.93,2317600.0,290.9,291.0,282.7,284.0,3091700.0,271.45,VWS
2014-06-04,CVX,122.32,122.68,122.0,122.35,3285500.0,0.0,1.0,109.09078769506115,109.41185279946129,108.80539649114992,109.1175431204278,3285500.0,3.56,16.0,14.0,13.0,FSLR,64.24,66.88,63.58,65.39,7909000.0,0.0,1.0,64.24,66.88,63.58,65.39,7909000.0,283.4,292.7,280.4,292.7,2803400.0,279.77,VWS
2014-06-05,CVX,122.53,123.78,122.46,123.52,4220600.0,0.0,1.0,109.27807567262786,110.39288506290606,109.21564634677229,110.1610047097282,4220600.0,19.81,16.0,15.0,14.0,FSLR,65.45,65.8299,63.67,64.02,3061500.0,0.0,1.0,65.45,65.8299,63.67,64.02,3061500.0,292.7,292.7,292.7,292.7,0.0,279.77,VWS
2014-06-06,CVX,123.7,124.7,123.54,124.19,4295400.0,0.0,1.0,110.32153726192827,111.2133847741508,110.17884165997265,110.75854254291728,4295400.0,0,24.0,19.0,14.0,FSLR,64.21,64.64,62.66,62.88,2612600.0,0.0,1.0,64.21,64.64,62.66,62.88,2612600.0,296.0,301.7,296.0,300.2,3334500.0,286.94,VWS
2014-06-09,CVX,124.01,124.643,123.88,124.37,3657700.0,0.0,1.0,110.59800999071724,111.16254946595413,110.48206981412831,110.91907509511736,3657700.0,T,27.0,23.0,19.0,FSLR,62.68,63.75,62.04,62.57,1867900.0,0.0,1.0,62.68,63.75,62.04,62.57,1867900.0,300.2,300.2,300.2,300.2,0.0,286.94,VWS
2014-06-10,CVX,124.98,125.37,124.15,125.34,5869400.0,0.0,1.0,111.46310207757313,111.81092260733988,110.7228686424284,111.7841671819732,5869400.0,21.59,26.0,21.0,15.0,FSLR,62.56,63.15,61.81,62.32,1759400.0,0.0,1.0,62.56,63.15,61.81,62.32,1759400.0,300.1,303.0,292.2,294.2,3457200.0,281.2,VWS
2014-06-11,CVX,125.13,125.47,124.62,125.18,4570900.0,0.0,1.0,111.59687920440649,111.90010735856217,111.142036973173,111.64147158001762,4570900.0,T,17.0,16.0,14.0,FSLR,61.92,64.77,61.84,63.54,3018700.0,0.0,1.0,61.92,64.77,61.84,63.54,3018700.0,296.1,297.8,286.2,288.2,3205700.0,275.47,VWS
2014-06-12,CVX,125.73,126.23,125.42,126.11,6815800.0,0.0,1.0,112.13198771174,112.57791146785128,111.855514982951,112.47088976638456,6815800.0,T,19.0,17.0,15.0,FSLR,63.7,64.54,62.76,63.9,2820800.0,0.0,1.0,63.7,64.54,62.76,63.9,2820800.0,290.0,295.0,283.1,283.8,2423900.0,271.26,VWS
2014-06-13,CVX,125.94,127.26,125.9,127.26,5573600.0,0.0,1.0,112.31927568930674,113.49651440544052,112.28360178881785,113.49651440544052,5573600.0,13.72,18.0,17.0,15.0,FSLR,63.68,65.03,63.13,64.47,1822300.0,0.0,1.0,63.68,65.03,63.13,64.47,1822300.0,285.3,286.9,279.3,286.9,2372600.0,274.22,VWS
2014-06-16,CVX,127.15,128.805,127.14,128.54,7065300.0,0.0,1.0,113.39841117909602,114.87441881182433,113.38949270397379,114.63807922108532,7065300.0,0,23.0,20.0,17.0,FSLR,64.61,67.0,64.5,66.85,4109100.0,0.0,1.0,64.61,67.0,64.5,66.85,4109100.0,284.0,284.0,270.6,273.2,3910500.0,261.13,VWS
2014-06-17,CVX,127.9,129.0448,127.57,128.83,6720700.0,0.0,1.0,114.06729681326291,115.08828384525528,113.77298713422948,114.89671499962988,6720700.0,0.51,29.0,23.0,17.0,FSLR,66.85,69.59899999999999,66.66,69.13,4876400.0,0.0,1.0,66.85,69.59899999999999,66.66,69.13,4876400.0,270.0,277.5,265.1,265.3,3424900.0,253.58,VWS
2014-06-18,CVX,128.96,130.5,128.36,130.28,7697700.0,0.0,1.0,115.01265517621886,116.38610034504153,114.47754666888531,116.18989389235256,7697700.0,T,31.0,26.0,20.0,FSLR,69.03,69.94,68.16,69.75,3675100.0,0.0,1.0,69.03,69.94,68.16,69.75,3675100.0,265.0,279.0,264.4,278.0,2786500.0,265.72,VWS
